Run,Gen,Rule,Fitness,_add,_div,_equal,_exp,_expincome,_exppg,_expshare,_first,_greater,_income,_incomeothers,_last,_less,_listcollect,_listcontribute,_max,_mean,_min,_mlt,_pg,_pga,_probinvest,_real_invest,_roi,_sin,_sqr,_sqrt,_sub,_sum,_utility,_utillist,_utiltot,dist_to_num_list,downstream_neighbors_last_investment,empty_list,exponential_dist,linear_dist,logistic_dist,max_index,min_index,normal_dist,possible_decisions,truncate,upstream_neighbors_last_investment
0,3.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( truncate (( _income  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0,3.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,3.0,( max-index (( normal-dist (( _first (( _listcollect  ) )  ) ) (( _real-invest  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,3.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _sqr (( _pg  ) )  ) )  ) )  ) ) (( _min (( _probinvest  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,3.0,( max-index (( normal-dist (( _sqr (( _max (( possible-decisions  ) )  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.142871041085823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,3.0,( max-index (( normal-dist (( _first (( possible-decisions  ) )  ) ) (( _real-invest  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,3.0,( min-index (( logistic-dist (( _exp (( _utility  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _incomeothers  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,3.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _probinvest  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,3.0,( min-index (( logistic-dist (( _mean (( dist-to-num-list (( logistic-dist (( _incomeothers  ) ) (( _first (( _probinvest  ) )  ) )  ) )  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,4.0,( max-index (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _greater (( _sqr (( downstream-neighbors-last-investment  ) )  ) ) (( _first (( possible-decisions  ) )  ) )  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,4.0,( min-index (( logistic-dist (( _mean (( dist-to-num-list (( logistic-dist (( _incomeothers  ) ) (( _first (( _probinvest  ) )  ) )  ) )  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _incomeothers  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,4.0,( min-index (( logistic-dist (( _exp (( _utility  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4.0,( max-index (( normal-dist (( _first (( possible-decisions  ) )  ) ) (( _real-invest  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _incomeothers  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,4.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _less (( _income  ) ) (( _utiltot  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0,4.0,( min-index (( logistic-dist (( _exp (( _utility  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _incomeothers  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,5.0,( max-index (( linear-dist (( _expshare  ) ) (( _roi  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,5.0,( max-index (( normal-dist (( _pg  ) ) (( _utiltot  ) )  ) )  ) ,0.14287686425009402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5.0,( max-index (( normal-dist (( _first (( possible-decisions  ) )  ) ) (( _real-invest  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5.0,( min-index (( normal-dist (( _pg  ) ) (( _incomeothers  ) )  ) )  ) ,0.040870832938341636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,5.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5.0,( max-index (( normal-dist (( _less (( _less (( _roi  ) ) (( _pg  ) )  ) ) (( _sum (( _probinvest  ) )  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.019915998038468795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5.0,( min-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.14278155817564744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,5.0,( max-index (( logistic-dist (( _exp (( _utility  ) )  ) ) (( _utility  ) )  ) )  ) ,0.35576563583465504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,5.0,( min-index (( logistic-dist (( _mean (( dist-to-num-list (( logistic-dist (( _incomeothers  ) ) (( _first (( _probinvest  ) )  ) )  ) )  ) )  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0,5.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _incomeothers  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,5.0,( min-index (( logistic-dist (( _utiltot  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,5.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,5.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,6.0,( min-index (( logistic-dist (( _utiltot  ) ) (( _utility  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,6.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( _pg  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0,6.0,( min-index (( linear-dist (( _expshare  ) ) (( _roi  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,6.0,( max-index (( logistic-dist (( _sum (( _listcollect  ) )  ) ) (( _exppg  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,6.0,( min-index (( logistic-dist (( _exp (( _mlt (( _first (( possible-decisions  ) )  ) ) (( _sqrt (( upstream-neighbors-last-investment  ) )  ) )  ) )  ) ) (( _mlt (( _greater (( _real-invest  ) ) (( _mean (( dist-to-num-list (( normal-dist (( _exppg  ) ) (( _greater (( _div (( _last (( _probinvest  ) )  ) ) (( _add (( _exp (( _income  ) )  ) ) (( _real-invest  ) )  ) )  ) ) (( _min (( _listcontribute  ) )  ) )  ) )  ) )  ) )  ) )  ) ) (( _pga  ) )  ) )  ) )  ) ,0.012592660032397283,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0,6.0,( max-index (( normal-dist (( _mean (( empty-list  ) )  ) ) (( _utiltot  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,6.0,( max-index (( linear-dist (( _expshare  ) ) (( _mean (( empty-list  ) )  ) )  ) )  ) ,0.012592660032397283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
